8.93,16.46,157.17,26.00,-6.972796,107.631650
8.93,16.46,157.17,26.00,-6.972796,107.631650
7.90,13.56,141.34,26.00,-6.972796,107.631650
7.90,13.56,141.34,26.00,-6.972796,107.631650
8.02,17.90,139.57,26.00,-6.972796,107.631650
8.02,17.90,139.57,26.00,-6.972796,107.631650
8.14,13.74,139.57,26.00,-6.972790,107.631650
8.14,13.74,139.57,26.00,-6.972790,107.631650
8.02,13.65,139.57,26.00,-6.972785,107.631640
8.02,13.65,139.57,26.00,-6.972785,107.631640
8.34,14.56,139.57,26.00,-6.972779,107.631630
8.34,14.56,139.57,26.00,-6.972779,107.631630
7.33,14.56,139.57,26.00,-6.972773,107.631640
7.33,14.56,139.57,26.00,-6.972773,107.631640
8.99,16.55,139.57,26.00,-6.972760,107.631630
8.99,16.55,139.57,26.00,-6.972760,107.631630
7.49,12.93,141.34,26.00,-6.972763,107.631630
7.49,12.93,141.34,26.00,-6.972763,107.631630
7.92,13.11,141.34,26.00,-6.972759,107.631640
7.92,13.11,141.34,26.00,-6.972759,107.631640
8.12,14.65,141.34,26.00,-6.972754,107.631630
8.12,14.65,141.34,26.00,-6.972754,107.631630
7.35,13.29,141.34,26.00,-6.972749,107.631630
7.35,13.29,141.34,26.00,-6.972749,107.631630
7.68,13.11,141.34,26.00,-6.972743,107.631640
7.68,13.11,141.34,26.00,-6.972743,107.631640
7.66,12.93,139.57,26.00,-6.972741,107.631630
7.66,12.93,139.57,26.00,-6.972741,107.631630
8.12,14.20,139.57,26.00,-6.972739,107.631630
8.12,14.20,139.57,26.00,-6.972739,107.631630
7.59,12.93,141.34,26.00,-6.972744,107.631640
7.59,12.93,141.34,26.00,-6.972744,107.631640
7.25,12.84,141.34,26.00,-6.972746,107.631640
7.25,12.84,141.34,26.00,-6.972746,107.631640
6.97,12.57,139.57,26.00,-6.972746,107.631640
6.97,12.57,139.57,26.00,-6.972746,107.631640
7.53,12.03,137.80,26.00,-6.972744,107.631640
7.53,12.03,137.80,26.00,-6.972744,107.631640
7.55,12.03,137.80,26.00,-6.972741,107.631640
7.55,12.03,137.80,26.00,-6.972741,107.631640
7.47,12.12,137.80,26.00,-6.972728,107.631630
7.47,12.12,137.80,26.00,-6.972728,107.631630
6.99,11.66,137.80,26.00,-6.972725,107.631620
6.99,11.66,137.80,26.00,-6.972725,107.631620
7.57,12.12,137.80,26.00,-6.972735,107.631630
7.57,12.12,137.80,26.00,-6.972735,107.631630
